s,t,flyvis_syn_per_target,malecns_syn_per_target,strength,sign,ratio
T4a,T4c,2.3333334922790527,2.0804979253112035,0.03211475908756256,1.0,0.891641907252231
T4a,T5a,12.023295402526855,4.654828660436137,0.0016418377636000514,1.0,0.3871508188560237
T4a,TmY14,5.327258110046387,26.31027253668763,0.11929420381784439,1.0,4.938801911450567
T4a,TmY18,4.227272987365723,6.743435858964741,0.05111861228942871,1.0,1.5952212878418803
T4b,CT1(M10),6.0,6014.0,0.030774792656302452,1.0,1002.3333333333334
T4b,Mi9,2.25,4.881961259079903,4.100747901247814e-06,1.0,2.169760559591068
T4b,T4b,15.131157875061035,23.698816568047338,0.04425572231411934,1.0,1.5662262441334645
T4b,T4c,1.0909091234207153,2.303030303030303,0.060588426887989044,1.0,2.111111048195099
T4b,T5b,6.658504486083984,7.087905604719764,7.240760896820575e-05,1.0,1.0644891235762042
T4b,TmY15,17.0,73.23444976076556,0.033813174813985825,1.0,4.307908809456798
T4c,CT1(M10),4.0,4760.5,0.04564815014600754,1.0,1190.125
T4c,Mi9,1.7692307233810425,4.216395864106351,3.056572313653305e-05,1.0,2.3831803327769014
T4c,T4c,8.709745407104492,15.91169853768279,0.06498163193464279,1.0,1.826884460331493
T4c,T5c,5.049121856689453,5.501775147928994,0.0029747781809419394,1.0,1.0896499042976813
T4c,TmY4,50.855953216552734,54.672014260249554,0.03853177651762962,1.0,1.075036663405903
T4c,TmY14,1.0645161867141724,19.58909853249476,0.0,1.0,18.4018794424913
T4c,TmY15,17.0,71.8755980861244,3.2277152058668435e-05,1.0,4.227976358007318
T4d,CT1(M10),5.000000476837158,4150.0,0.0559970922768116,1.0,829.9999208450392
T4d,T4a,1.0,1.7980295566502462,0.07483590394258499,1.0,1.7980295566502462
T4d,T4d,9.156184196472168,16.33001755412522,0.04679252207279205,1.0,1.783495963353063
T4d,T5d,2.4314894676208496,5.654844838505383,0.0006349040777422488,1.0,2.325671122087362
T4d,TmY4,15.116666793823242,44.265822784810126,2.7000526188203366e-06,1.0,2.928279321662193
T4d,TmY15,5.0,34.315,0.2806849181652069,1.0,6.8629999999999995
T5a,CT1(Lo1),1.2982455492019653,,0.01257533673197031,1.0,
T5a,T4a,9.231087684631348,4.0880303989867,0.00010763490718090907,1.0,0.44285468177198445
T5a,T5a,19.627235412597656,16.80829326923077,0.026788951829075813,1.0,0.8563759956963903
T5a,T5b,2.2501187324523926,2.031760435571688,2.927256218754337e-06,1.0,0.9029569890106567
T5a,TmY9,1.0,,0.1571713238954544,1.0,
T5a,TmY14,21.455158233642578,38.310272536687634,2.0355373635538854e-05,1.0,1.7855972964401416
T5a,TmY15,1.0,3.308988764044944,0.02714444138109684,1.0,3.308988764044944
T5b,CT1(Lo1),1.2982455492019653,,0.17033825814723969,1.0,
T5b,T2,1.2380952835083008,6.097106109324759,0.16049404442310333,1.0,4.924585523052662
T5b,T4b,6.299015045166016,6.710101613867304,0.011721182614564896,1.0,1.0652620395019956
T5b,T5b,21.992839813232422,20.760932944606413,0.023716909810900688,1.0,0.9439860027587339
T5b,T5d,1.06521737575531,2.072029934518241,0.00037667612195946276,1.0,1.9451709873292613
T5b,Tm2,1.0322580337524414,1.2159090909090908,0.09124898165464401,1.0,1.1779119669226938
T5b,TmY14,3.0989246368408203,33.714884696016775,2.5131118945864728e-06,1.0,10.879543276143432
T5b,TmY15,4.0,32.1578947368421,0.07387878745794296,1.0,8.039473684210526
T5c,CT1(Lo1),1.2982455492019653,,0.0034631441812962294,1.0,
T5c,T4c,4.687414169311523,5.099767981438515,0.02940214052796364,1.0,1.0879704240403312
T5c,T5c,10.078995704650879,15.283720930232558,0.05157456547021866,1.0,1.5163932377885623
T5c,Tm2,1.2903225421905518,1.1452054794520548,0.1328262835741043,1.0,0.8875342730259249
T5c,TmY4,24.360713958740234,42.484848484848484,0.04493877664208412,1.0,1.7439902852110623
T5c,TmY14,1.3870967626571655,16.29979035639413,4.953895995640778e-07,1.0,11.751011750016449
T5c,TmY15,8.0,17.39408866995074,0.0,1.0,2.1742610837438425
T5d,CT1(Lo1),1.2982455492019653,,0.0,1.0,
T5d,T2,1.0,4.2570469798657715,0.0,1.0,4.2570469798657715
T5d,T4d,3.6914727687835693,5.089041095890411,2.1867806481168373e-06,1.0,1.3785936981372815
T5d,T5d,15.197489738464355,15.872603586889301,0.05459588021039963,1.0,1.0444227211232295
T5d,TmY4,11.98452377319336,28.22504537205082,0.0,1.0,2.3551244843940977
T5d,TmY15,2.0,29.70854271356784,0.1107812151312828,1.0,14.85427135678392
Tm1,L2,5.5714287757873535,2.149923896499239,0.0,1.0,0.38588376214060316
Tm1,L5,10.666666984558105,14.018181818181818,0.03151901438832283,1.0,1.314204506288199
Tm1,Lawf2,10.666666030883789,25.66840731070496,0.0738205537199974,1.0,2.4064133288120018
Tm1,C3,2.4583334922790527,2.5685515104570102,0.05199747532606125,1.0,1.0448344451735787
Tm1,CT1(Lo1),7.711112022399902,,0.03944658115506172,1.0,
Tm1,Mi1,2.153846263885498,1.8929824561403508,0.111197330057621,1.0,0.8788846668774986
Tm1,Mi2,20.650001525878906,23.973630831643003,0.1149844080209732,1.0,1.1609505598146748
Tm1,Mi4,6.2173919677734375,4.17816091954023,0.0673694834113121,1.0,0.6720118244429273
Tm1,Mi9,7.500000476837158,5.5099183197199535,4.793838525074534e-05,1.0,0.7346557292545071
Tm1,Mi12,1.1428571939468384,,0.09351664781570435,1.0,
Tm1,Mi13,2.6857142448425293,9.349944629014397,0.01795593835413456,1.0,3.481362414847157
Tm1,T1,1.399999976158142,1.5495495495495495,0.023979829624295235,1.0,1.1068211256701581
Tm1,T2,1.100000023841858,2.522163120567376,0.01737372577190399,1.0,2.292875514455422
Tm1,T2a,21.519193649291992,41.15713522180652,0.008335008285939693,1.0,1.9125779475087645
Tm1,T3,52.09722137451172,38.19690721649484,0.006228746380656958,1.0,0.7331851144595299
Tm1,T5a,26.692432403564453,25.090799759470837,5.1984079618705437e-05,1.0,0.9399967518928797
Tm1,T5b,26.488704681396484,22.993586005830903,3.7278314266586676e-05,1.0,0.868052488122597
Tm1,T5c,24.07468605041504,26.148255813953487,0.006993042305111885,1.0,1.0861307083795886
Tm1,T5d,29.234127044677734,25.86543209876543,0.0061399927362799644,1.0,0.8847684098531823
Tm1,Tm2,6.142857551574707,3.9642640823743185,0.023100368678569794,1.0,0.645345272797037
Tm1,Tm4,16.409523010253906,28.535928143712574,0.0002851409080903977,1.0,1.7389858392520718
Tm1,Tm5Y,2.3333334922790527,4.788647342995169,0.06925927102565765,1.0,2.0522772929119193
Tm1,Tm9,5.896551609039307,2.879369431117204,0.025051187723875046,1.0,0.4883141235808371
Tm1,Tm20,8.0,10.669138619509413,6.650957220699638e-05,1.0,1.3336423274386766
Tm1,Tm28,17.705951690673828,,0.00010309636127203703,1.0,
Tm1,TmY4,24.861906051635742,25.387900355871885,0.003907948266714811,1.0,1.021156636307116
Tm1,TmY9,8.5,,0.0003158510953653604,1.0,
Tm1,TmY15,5.949999809265137,5.1085714285714285,0.07062327116727829,1.0,0.8585834608963407
Tm2,L2,7.285714149475098,2.2482758620689656,0.0,1.0,0.30858688879949314
Tm2,L5,15.153844833374023,25.38375350140056,0.000587372574955225,1.0,1.6750701739730585
Tm2,Lawf1,1.1666666269302368,7.190751445086705,5.776103506605068e-08,1.0,6.1635014485733555
Tm2,C3,5.472222328186035,7.20543093270366,0.14100795984268188,1.0,1.3167284698193464
Tm2,CT1(Lo1),1.2400000095367432,,0.016464414075016975,1.0,
Tm2,Mi4,5.875,2.7215793056501023,0.012504158541560173,1.0,0.46324754138725144
Tm2,Mi9,10.461539268493652,20.343714609286522,0.00010128440771950409,1.0,1.9446196288298017
Tm2,T2,52.66480255126953,63.737423312883436,0.005825626198202372,1.0,1.2102470763245459
Tm2,T2a,1.0,4.345583494519665,0.09385685622692108,1.0,4.345583494519665
Tm2,T5a,27.018474578857422,34.76127480457006,9.39247984206304e-05,1.0,1.2865742920872207
Tm2,T5b,30.134082794189453,35.80408163265306,0.0,1.0,1.1881589984732144
Tm2,T5c,28.877166748046875,35.98895348837209,0.014373055659234524,1.0,1.2462771643207076
Tm2,T5d,30.098459243774414,32.416666666666664,0.0191886518150568,1.0,1.0770208004375423
Tm2,Tm1,7.000000953674316,3.745598057073467,0.001760920393280685,1.0,0.5350853638251855
Tm2,Tm4,4.649538993835449,10.534534534534535,0.014434978365898132,1.0,2.2657159233424338
Tm2,Tm9,4.709676742553711,1.8869395711500974,0.03410816192626953,1.0,0.4006516103538242
Tm2,Tm28,4.19444465637207,,0.14952661097049713,1.0,
Tm2,TmY3,25.2291316986084,58.23179611650485,0.010513112880289555,1.0,2.3081173308757523
Tm2,TmY4,1.0,6.123388581952118,0.0064598070457577705,1.0,6.123388581952118
Tm2,TmY13,2.6666665077209473,2.1646586345381524,0.10779431462287903,1.0,0.8117470363357009
Tm2,TmY15,6.816666603088379,21.454106280193237,7.71143168094568e-05,1.0,3.1473016841506047
Tm2,TmY18,5.602952480316162,10.873156342182892,0.027801426127552986,1.0,1.940611914946911
Tm3,L1,9.623809814453125,16.229166666666668,0.0,1.0,1.6863557135442928
Tm3,Lawf1,1.0,22.833333333333332,0.08706894516944885,1.0,22.833333333333332
Tm3,Lawf2,3.3333332538604736,21.12271540469974,0.09097010642290115,1.0,6.336814772491359
Tm3,Mi1,1.2285714149475098,7.122146118721461,1.911726485559484e-06,1.0,5.79709574231446
Tm3,Mi11,2.0,,0.009999999776482582,1.0,
Tm3,Mi14,10.533332824707031,90.94603174603175,2.3849923309171572e-05,1.0,8.634117354832684
Tm3,T2,24.674360275268555,39.66319018404908,0.023725738748908043,1.0,1.6074657961367302
Tm3,T2a,1.0,9.74377031419285,0.05567852035164833,1.0,9.74377031419285
Tm3,T3,8.666666030883789,19.34468524251806,0.028373606503009796,1.0,2.232079230188748
Tm3,T4a,28.733240127563477,29.986333927510398,3.599349656724371e-05,1.0,1.043611294597606
Tm3,T4b,16.53422737121582,30.70059171597633,6.338173261610791e-05,1.0,1.856790222288978
Tm3,T4c,18.97408103942871,26.585585585585587,2.163244062103331e-05,1.0,1.4011527372703816
Tm3,T4d,14.935787200927734,25.70216500877706,0.03624888136982918,1.0,1.7208443494147114
Tm3,Tm3,8.032679557800293,27.6222005842259,0.0019564046524465084,1.0,3.43872805898286
Tm3,Tm4,1.137930989265442,3.43245078071962,0.06306930631399155,1.0,3.0163962604932117
Tm3,Tm30,1.0,3.630434782608696,0.008712575770914555,1.0,3.630434782608696
Tm3,TmY3,26.69444465637207,70.48058252427184,0.0001996428909478709,1.0,2.640271540822178
Tm3,TmY5a,23.049604415893555,69.4816715542522,0.01814158819615841,1.0,3.014440955279129
Tm3,TmY13,2.0,10.983720930232558,0.00708045344799757,1.0,5.491860465116279
Tm3,TmY14,35.34851837158203,142.97903563941298,0.001922466210089624,1.0,4.044838149549121
Tm3,TmY15,115.53334045410156,341.6937799043062,5.080065966467373e-05,1.0,2.9575339773028757
Tm3,TmY18,5.5512824058532715,16.3696925329429,0.012591758742928505,1.0,2.9488127852552948
Tm4,Lawf2,6.6666669845581055,27.0443864229765,0.0,1.0,4.056657770009959
Tm4,C3,7.083333492279053,9.989553105049332,3.871538137900643e-05,1.0,1.4102898184785604
Tm4,Mi4,4.260526180267334,6.918118466898955,0.0726771131157875,1.0,1.623770908612247
Tm4,Mi10,1.0,5.458715596330276,0.2546524703502655,1.0,5.458715596330276
Tm4,Mi12,1.0,,0.3225347399711609,1.0,
Tm4,Mi13,2.8285715579986572,8.288568257491676,0.2451440393924713,1.0,2.9303017751321145
Tm4,Mi14,19.66666603088379,108.65714285714286,1.5042144696053583e-05,1.0,5.524939645922283
Tm4,T2,1.0,2.2076155938349955,0.058950625360012054,1.0,2.2076155938349955
Tm4,T2a,4.800000190734863,6.667029379760609,0.2000543773174286,1.0,1.3889643989243072
Tm4,T3,14.899206161499023,15.738860103626942,0.14402376115322113,1.0,1.0563556160661542
Tm4,T5a,16.436344146728516,19.880866425992778,0.03287481144070625,1.0,1.2095674225676187
Tm4,T5b,14.956521034240723,18.30145772594752,0.07372856885194778,1.0,1.2236440335322007
Tm4,T5c,19.21624755859375,21.885465116279068,9.864474122878164e-05,1.0,1.1389042033074563
Tm4,T5d,17.438385009765625,20.08888888888889,0.05373607948422432,1.0,1.15199250834518
Tm4,Tm3,2.208127975463867,2.566419420094403,0.3195401132106781,1.0,1.162260271420758
Tm4,Tm4,2.211111068725586,11.032374100719425,0.0290896724909544,1.0,4.989516020594178
Tm4,TmY3,10.053571701049805,24.70631067961165,0.024191640317440033,1.0,2.4574660045475967
Tm4,TmY4,2.8333332538604736,1.5769230769230769,3.2534098863834515e-06,1.0,0.5565611015839691
Tm4,TmY5a,31.417858123779297,75.99413489736071,0.02629701979458332,1.0,2.4188197234184745
Tm4,TmY13,1.6666666269302368,15.962962962962964,0.007165027316659689,1.0,9.577778006129801
Tm4,TmY14,59.323238372802734,172.66666666666666,0.03957166150212288,1.0,2.910607569694429
Tm4,TmY15,143.9499969482422,313.6363636363636,0.017593521624803543,1.0,2.1787868724244075
Tm5Y,Tm5a,1.0,10.122186495176848,3.532982736942358e-05,1.0,10.122186495176848
Tm5Y,Tm5b,1.0,7.337811900191938,4.1683677409309894e-05,1.0,7.337811900191938
Tm5Y,Tm20,1.0,4.0602409638554215,4.103124592802487e-05,1.0,4.0602409638554215
Tm5Y,TmY5a,1.2000000476837158,8.223511214230472,0.015205921605229378,1.0,6.852925739547923
Tm5Y,TmY10,1.3333333730697632,13.182481751824817,0.02007235400378704,1.0,9.886861019217193
Tm5a,Tm5a,3.6666665077209473,6.638132295719845,0.019197123125195503,1.0,1.8103997954932207
Tm5a,Tm5b,8.666666984558105,1.5462555066079295,0.06604377925395966,1.0,0.17841409037210973
Tm5b,Mi3,1.6666666269302368,,0.10568100214004517,1.0,
Tm5b,Mi10,1.6000001430511475,7.513297872340425,7.400428876280785e-05,1.0,4.6958107503745685
Tm5b,Tm5a,1.25,2.5011441647597255,0.0,1.0,2.0009153318077804
Tm5b,Tm5b,17.33333396911621,9.059670781893004,0.03050854429602623,1.0,0.5226732951684389
Tm5b,Tm5c,1.0,3.3044496487119437,0.03577549383044243,1.0,3.3044496487119437
Tm5c,Mi4,4.916666507720947,2.8733738074588033,0.08352016657590866,-1.0,0.584415030579472
Tm5c,Mi15,10.166666984558105,19.500434404865334,0.09310022741556168,-1.0,1.9180754552582526
Tm5c,Tm5Y,2.0,5.427884615384615,0.04527850076556206,-1.0,2.7139423076923075
Tm5c,Tm5b,4.0,11.093069306930692,0.011788586154580116,-1.0,2.773267326732673
Tm5c,Tm16,1.0,7.981912144702842,0.03191355988383293,-1.0,7.981912144702842
Tm9,CT1(Lo1),23.360002517700195,,0.05599456652998924,1.0,
Tm9,Mi9,1.185185194015503,2.2027896995708156,0.028421269729733467,1.0,1.8586037951651984
Tm9,T5a,49.0,33.35177390258569,0.025000397115945816,1.0,0.6806484469915447
Tm9,T5b,47.01363754272461,37.49562682215743,0.02566397935152054,1.0,0.7975478772107883
Tm9,T5c,45.92842102050781,43.044186046511626,0.02778046950697899,1.0,0.9372015211951588
Tm9,T5d,51.28318786621094,39.26604938271605,0.030567338690161705,1.0,0.7656709930972788
Tm9,Tm1,3.965517282485962,1.2970873786407766,0.02986285462975502,1.0,0.3270915964405126
Tm9,Tm2,4.709676742553711,1.265748031496063,0.036288898438215256,1.0,0.26875475763751483
Tm9,Tm5Y,2.0,5.40952380952381,1.1898025604750728e-06,1.0,2.704761904761905
Tm9,Tm28,1.2857142686843872,,0.04780155047774315,1.0,
Tm9,TmY4,2.0,4.242914979757085,4.18829768022988e-06,1.0,2.1214574898785425
Tm9,TmY9,3.5,,9.310257155448198e-05,1.0,
Tm9,TmY15,7.350000381469727,2.4444444444444446,0.0205537136644125,1.0,0.3325774581736344
Tm16,Lawf1,12.0,37.89750692520776,3.6831900729339395e-07,1.0,3.1581255771006465
Tm16,Lawf2,2.0,6.683377308707124,7.912937576293189e-07,1.0,3.341688654353562
Tm16,Mi9,8.714285850524902,9.465753424657533,2.7724440769816283e-06,1.0,1.0862339825686769
Tm16,T2,3.7857141494750977,3.132996632996633,0.014926696196198463,1.0,0.8275840460461161
Tm16,Tm1,5.7083330154418945,9.592446448703495,0.056081295013427734,1.0,1.6804286685367675
Tm16,Tm2,1.0,3.7223300970873785,0.00012489574146457016,1.0,3.7223300970873785
Tm16,Tm4,2.1666665077209473,7.063492063492063,6.259169458644465e-05,1.0,3.2600734992308267
Tm16,Tm5Y,3.0,4.9221789883268485,0.08941537886857986,1.0,1.640726329442283
Tm16,Tm5c,5.6666669845581055,11.610583446404341,0.01674167811870575,1.0,2.0489263756002685
Tm16,Tm9,9.307143211364746,8.372929754426043,1.7716962474878528e-06,1.0,0.8996240376103856
Tm16,TmY3,1.3333333730697632,1.7028571428571428,0.04906507954001427,1.0,1.277142819081035
Tm16,TmY5a,5.75,10.087822878228783,8.198810246540233e-05,1.0,1.754403978822397
Tm16,TmY10,3.6666667461395264,8.479052823315119,0.06807853281497955,1.0,2.3124689016918007
Tm16,TmY13,6.6666669845581055,12.337209302325581,0.06319155544042587,1.0,1.850581307106244
Tm16,TmY14,10.5,14.705882352941176,0.007353581488132477,1.0,1.4005602240896358
Tm20,Mi2,1.2000000476837158,8.22381930184805,0.1930701732635498,1.0,6.853182479219036
Tm20,Mi9,4.0,6.914285714285715,0.11388818174600601,1.0,1.7285714285714286
Tm20,Tm5Y,23.399999618530273,59.5902004454343,0.01505463756620884,1.0,2.546589804140223
Tm20,Tm9,3.222222089767456,4.915509957754979,0.12663806974887848,1.0,1.5255031530460785
Tm20,Tm20,10.828571319580078,15.261931818181818,0.024525778368115425,1.0,1.4094132427779642
Tm28,Tm5Y,1.0,,0.01018467266112566,1.0,
Tm28,TmY4,14.216667175292969,,4.117231128475396e-06,1.0,
Tm28,TmY9,1.0,,5.019162563257851e-05,1.0,
TmY3,T2,15.867533683776855,16.25923645320197,4.106143023818731e-06,1.0,1.0246858004042303
TmY3,Tm4,1.5,2.450877192982456,7.215022606033017e-07,1.0,1.6339181286549707
TmY3,TmY3,1.0,3.7098844672657254,0.07573657482862473,1.0,3.7098844672657254
TmY3,TmY4,2.8333334922790527,1.3888888888888888,0.047401271760463715,1.0,0.49019605093211466
TmY3,TmY5a,7.1666669845581055,12.98971344599559,0.024355020374059677,1.0,1.8125180748574343
TmY3,TmY13,2.0,22.03240740740741,0.02180883102118969,1.0,11.016203703703704
TmY3,TmY14,35.75214767456055,61.19077568134172,3.29753078176509e-07,1.0,1.7115272693081327
TmY3,TmY15,2.0,17.933014354066987,0.005903881974518299,1.0,8.966507177033494
TmY4,Mi3,1.3333333730697632,,0.15153469145298004,1.0,
TmY4,Mi4,2.75,1.2992700729927007,0.0,1.0,0.47246184472461844
TmY4,Mi13,1.3333333730697632,2.691358024691358,3.307102076632873e-07,1.0,2.0185184583619806
TmY4,T2,1.5,1.08,0.11254710704088211,1.0,0.7200000000000001
TmY4,T5d,1.2000000476837158,1.1843971631205674,0.0070391371846199036,1.0,0.9869975967140454
TmY4,TmY4,3.6666665077209473,24.973309608540927,0.10010463744401932,1.0,6.810902915755852
TmY4,TmY5a,7.583333492279053,17.316446402349484,0.009924025274813175,1.0,2.283487389810849
TmY4,TmY9,2.0,,5.681932088918984e-05,1.0,
TmY4,TmY14,2.75,4.395465994962216,1.5328952258641948e-06,1.0,1.5983512708953513
TmY5a,Mi2,1.0,2.45578231292517,0.022628655657172203,-1.0,2.45578231292517
TmY5a,Mi3,1.3333333730697632,,0.04759739339351654,-1.0,
TmY5a,T2,1.0,2.223082881487219,0.057085342705249786,-1.0,2.223082881487219
TmY5a,T2a,2.6857142448425293,5.698071625344353,0.12084441632032394,-1.0,2.121622445979336
TmY5a,Tm16,1.0,13.445876288659793,0.052161749452352524,-1.0,13.445876288659793
TmY5a,TmY3,4.366666793823242,6.995055624227441,0.019761409610509872,-1.0,1.6019210886715973
TmY5a,TmY4,1.3333333730697632,2.7745302713987474,0.06070876121520996,-1.0,2.080897641533478
TmY5a,TmY14,4.400000095367432,8.91157894736842,0.00013973968452773988,-1.0,2.025358807776171
TmY5a,TmY15,5.25,36.05263157894737,0.039859142154455185,-1.0,6.867167919799499
TmY5a,TmY18,2.875,4.016355140186916,0.014552392065525055,-1.0,1.3969930922389273
TmY9,Mi13,3.0,,0.0790310800075531,1.0,
TmY9,TmY4,2.3333334922790527,,0.0004469959530979395,1.0,
TmY9,TmY9,11.199999809265137,,0.027483109384775162,1.0,
TmY10,Mi4,17.83333396911621,12.59288537549407,0.008779245428740978,1.0,0.7061430799929191
TmY10,T2a,1.0,1.6971736204576042,0.00932831410318613,1.0,1.6971736204576042
TmY10,Tm5b,1.0,1.3975903614457832,0.005075663793832064,1.0,1.3975903614457832
TmY10,Tm5c,2.0,8.526822558459422,0.017334921285510063,1.0,4.263411279229711
TmY10,Tm9,1.5,2.037392138063279,0.02259250544011593,1.0,1.3582614253755194
TmY10,Tm16,3.6666667461395264,6.968253968253968,0.0006783160497434437,1.0,1.9004328592421276
TmY10,Tm20,1.0,2.061791967044284,5.1447746955091134e-05,1.0,2.061791967044284
TmY10,Tm28,2.0,,0.03278496861457825,1.0,
TmY10,TmY4,1.6666666269302368,7.3502722323049,2.9715761229454074e-06,1.0,4.41016344452943
TmY10,TmY9,2.0,,4.491400613915175e-05,1.0,
TmY13,Mi4,3.5833332538604736,3.6658892128279885,0.01085058506578207,1.0,1.0230388727809712
TmY13,T2,5.5,3.684476534296029,0.04586343839764595,1.0,0.6699048244174598
TmY13,Tm5b,1.0,2.6273458445040214,5.499829967448022e-06,1.0,2.6273458445040214
TmY13,Tm16,1.0,6.801675977653631,0.15013094246387482,1.0,6.801675977653631
TmY13,TmY5a,1.5,8.19570051890289,0.08277972042560577,1.0,5.463800345935261
TmY14,C3,6.300000190734863,3.126315789473684,0.054270606487989426,-1.0,0.4962405864798895
TmY14,Mi12,6.5,,0.20249536633491516,-1.0,
TmY14,Mi13,6.4166669845581055,6.8737541528239205,8.542670002498198e-06,-1.0,1.0712343603565229
TmY14,Tm9,1.0,1.2779783393501805,0.18236017227172852,-1.0,1.2779783393501805
TmY14,Tm16,10.916666030883789,10.3510101010101,0.02575143240392208,-1.0,0.9481841866121561
TmY14,TmY4,1.0,1.2181818181818183,0.004946407862007618,-1.0,1.2181818181818183
TmY15,Mi4,29.08333396911621,5.106675392670157,3.657894194475375e-05,-1.0,0.17558768874617228
TmY15,Mi9,1.0,1.2374100719424461,0.1080978587269783,-1.0,1.2374100719424461
TmY15,T2,2.0,2.389189189189189,6.276759086176753e-05,-1.0,1.1945945945945946
TmY15,T2a,1.6666666269302368,2.3805309734513274,0.024312986060976982,-1.0,1.428318618124566
TmY15,T4a,17.0,12.215219976218787,0.0032117452938109636,-1.0,0.7185423515422816
TmY15,T4b,23.0,13.201775147928995,0.006111325696110725,-1.0,0.5739902238229998
TmY15,T4c,22.0,12.221846846846846,0.01466804277151823,-1.0,0.555538493038493
TmY15,T4d,13.0,10.680327868852459,0.004140165634453297,-1.0,0.8215636822194199
TmY15,T5a,15.0,7.157575757575757,0.032062601298093796,-1.0,0.47717171717171714
TmY15,T5b,13.0,7.679012345679013,0.03139171376824379,-1.0,0.5906932573599241
TmY15,T5c,16.0,7.225161669606114,0.0467219315469265,-1.0,0.4515726043503821
TmY15,T5d,13.0,7.4925,0.0467190258204937,-1.0,0.5763461538461538
TmY15,Tm1,2.0,1.5427251732101617,0.016072042286396027,-1.0,0.7713625866050808
TmY15,Tm2,2.0,1.284518828451883,0.14783692359924316,-1.0,0.6422594142259415
TmY15,Tm3,2.142857074737549,1.8970588235294117,0.02897566929459572,-1.0,0.8852941457898018
TmY15,Tm4,13.216667175292969,3.358364312267658,0.04386639967560768,-1.0,0.2541006948064586
TmY15,Tm9,11.583333969116211,1.6972193614830071,0.0029945739079266787,-1.0,0.14652252676199942
TmY15,TmY3,7.1666669845581055,5.824324324324325,0.013736732304096222,-1.0,0.8126963812988516
TmY15,TmY14,118.0,67.69392033542977,0.022974412888288498,-1.0,0.5736772909782184
TmY15,TmY18,22.28333282470703,6.007457121551082,0.009619823656976223,-1.0,0.26959419261064077
TmY18,Mi4,4.484665870666504,7.46481371969249,0.07404151558876038,1.0,1.664519483718657
TmY18,Mi10,7.75,22.39864864864865,0.03945410996675491,1.0,2.890148212728858
TmY18,T2,4.699999809265137,7.669581511555278,7.187957089627162e-05,1.0,1.6318259197449727
TmY18,TmY5a,3.2916665077209473,11.598659717051378,0.006082100793719292,1.0,3.5236436284919845
TmY18,TmY9,1.0,,0.08201835304498672,1.0,
TmY18,TmY15,20.0,33.94736842105263,6.85801642248407e-05,1.0,1.6973684210526314
TmY18,TmY18,6.476190567016602,12.398093841642229,0.08253030478954315,1.0,1.9144115222282103
